STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,AUDIO_PH,F_AUD_PH,VIDEO_PH,F_VID_PH,TOTPHYS,F_TOTPHY,OTHPHYS,F_OTHPHY,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,ODFINE,AUTORENEW,EBOOK_AE,EBOOK_CO,EBOOK_SL,ESERIAL_AE,ESERIAL_CO,ESERIAL_SL,EAUDIO_AE,EAUDIO_CO,EAUDIO_SL,EVIDEO_AE,EVIDEO_CO,EVIDEO_SL,RESDB_AE,RESDB_CO,RESDB_SL,OLP_AE,OLP_CO,OLP_SL,EBOOK_CIR,ESERIAL_CIR,EAUDIO_CIR,EVIDEO_CIR,KIDPHYSCIR,TOTCIR,F_TOTCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,OTHPHCIR,F_OTHPCR,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,K0_5PRO,K6_11PRO,YAPRO,F_YAPRO,ADULTPRO,GENPRO,ONPRO,OFFPRO,VIRPRO,TOTATTEN,F_TOTATT,K0_5ATTEN,K6_11ATTEN,YAATTEN,F_YAATT,ADULTATTEN,GENATTEN,ONATTEN,OFFATTEN,VIRATTEN,TOTPRES,TOTVIEWS,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,PITUSRRPT,WIFISESS,F_WIFISS,WIFISRPT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,LSAGEOID,LSAGEORATIO,LSAGEOTYPE,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
IL,IL0592,30718,WOOD DALE PUBLIC LIBRARY DISTRICT,520 NORTH WOOD DALE ROAD,WOOD DALE,60191,1589,520 NORTH WOOD DALE ROAD,WOOD DALE,60191,1589,DUPAGE,6307666762,ME,LD,MO,Y,PL1,N,07/01/2023,06/30/2024,12866,R_24,12866,1,R_24,0,R_24,1,R_24,9.56,R_24,12.69,R_24,2.83,R_24,15.52,R_24,2794853,R_24,111978,R_24,174986,R_24,212072,R_24,3293889,R_24,1033037,R_24,227349,R_24,1260386,R_24,112887,R_24,67454,R_24,29568,R_24,209909,R_24,1600500,R_24,3070795,R_24,359747,R_24,0,R_24,0,R_24,0,R_24,359747,R_24,359747,R_24,56306,R_24,2062,R_24,7431,R_24,68042,R_24,2243,R_24,3030,R_24,57553,R_24,CT,15704,R_24,ES,3261,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,75254,R_24,2675,R_24,17585,R_24,4999,R_24,961,R_24,307,241,272,R_24,131,10,688,262,11,15889,R_24,5471,5983,792,R_24,2172,1471,9191,6651,47,5,457,24,R_24,5249,R_24,CT,4848,R_24,CT,2025,03,1,00,00,00,-87.97884365,41.97073742,1782985,0.918,PLACE,937142,21,21,17043840101,170438401014063,1708,16980,0,E,98.49,POINTADDRESS
IL,IL0593,30719,WOOD RIVER PUBLIC LIBRARY,326 EAST FERGUSON AVENUE,WOOD RIVER,62095,2098,326 EAST FERGUSON AVENUE,WOOD RIVER,62095,2098,MADISON,6182544832,ME,CI,SO,Y,PL1,N,05/01/2023,04/30/2024,10464,R_24,10464,1,R_24,0,R_24,0,R_24,0,R_24,3,R_24,3.4,R_24,6.4,R_24,357860,R_24,85551,R_24,2100,R_24,64740,R_24,510251,R_24,214056,R_24,66463,R_24,280519,R_24,23085,R_24,11762,R_24,6552,R_24,41399,R_24,93845,R_24,415763,R_24,0,R_24,0,R_24,0,R_24,13490,R_24,13490,R_24,8864,R_24,25194,R_24,2156,R_24,6307,R_24,33698,R_24,41,R_24,2882,R_24,29675,R_24,CT,6593,R_24,CT,1747,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,33642,R_24,336,R_24,8650,R_24,7651,R_24,911,R_24,85,604,46,R_24,132,44,322,589,0,13096,R_24,1882,7318,532,R_24,1619,1745,5668,7428,0,0,0,13,R_24,2273,R_24,CT,6041,R_24,CT,2025,03,1,00,00,00,-90.09078226,38.86103814,1783271,1,PLACE,263017,23,23,17119401102,171194011022038,1713,41180,0,E,98.49,POINTADDRESS
IL,IL0594,30720,WOODRIDGE PUBLIC LIBRARY,3 PLAZA DRIVE,WOODRIDGE,60517,2099,3 PLAZA DRIVE,WOODRIDGE,60517,2099,DUPAGE,6309647899,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,34158,R_24,34158,1,R_24,0,R_24,0,R_24,6.56,R_24,7.5,R_24,25.05,R_24,32.55,R_24,4096361,R_24,72762,R_24,0,R_24,325033,R_24,4494156,R_24,1815776,R_24,412622,R_24,2228398,R_24,230366,R_24,144560,R_24,78751,R_24,453677,R_24,228038,R_24,2910113,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,366401,R_24,121143,R_24,10875,R_24,20878,R_24,154332,R_24,1436,R_24,3640,R_24,169724,R_24,CT,56181,R_24,CT,23971,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,426021,R_24,8034,R_24,29353,R_24,36645,R_24,682,R_24,284,155,26,R_24,183,34,558,57,67,22485,R_24,5962,6047,817,R_24,4136,5523,17729,3594,1162,41,1366,44,R_24,17885,R_24,CT,304202,R_24,CT,2025,03,1,00,00,00,-88.04532631,41.7565689,1783245,1,PLACE,937142,21,21,17043846305,170438463054000,1711,16980,0,E,98.48,POINTADDRESS
IL,IL0595,30721,WOODSTOCK PUBLIC LIBRARY,414 WEST JUDD STREET,WOODSTOCK,60098,3131,414 WEST JUDD STREET,WOODSTOCK,60098,3131,MCHENRY,8153380542,ME,CI,SO,Y,PL1,N,05/01/2023,04/30/2024,25630,R_24,25630,1,R_24,0,R_24,0,R_24,12,R_24,12,R_24,8.7,R_24,20.7,R_24,1521490,R_24,48804,R_24,0,R_24,520770,R_24,2091064,R_24,1143487,R_24,297396,R_24,1440883,R_24,167400,R_24,71500,R_24,16200,R_24,255100,R_24,396217,R_24,2092200,R_24,238716,R_24,0,R_24,0,R_24,0,R_24,238716,R_24,435500,R_24,136526,R_24,10202,R_24,14025,R_24,160753,R_24,0,R_24,3376,R_24,132506,R_24,CT,28680,R_24,CT,13560,R_24,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,80525,0,0,0,71820,252735,R_24,80525,R_24,172210,R_24,0,R_24,23639,R_24,21590,R_24,347,R_24,108,55,19,R_24,51,114,311,12,24,5330,R_24,2551,815,97,R_24,1160,707,4823,315,192,0,0,34,R_24,12803,R_24,CT,23269,R_24,CT,2025,03,1,00,00,00,-88.45235446,42.31559373,1783349,1,PLACE,315959,31,31,17111870904,171118709041005,1711,16980,0,E,98.49,POINTADDRESS
IL,IL0596,30722,WORDEN PUBLIC LIBRARY DISTRICT,111 EAST WALL STREET,WORDEN,62097,1300,111 EAST WALL STREET,WORDEN,62097,1300,MADISON,6184597171,ME,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,1447,R_24,1447,1,R_24,0,R_24,0,R_24,0,R_24,0.7,R_24,0,R_24,0.7,R_24,31942,R_24,2134,R_24,936,R_24,4231,R_24,39243,R_24,-9,H_24,-9,H_24,-9,H_24,2719,R_24,375,R_24,0,R_24,3094,R_24,-9,H_24,36798,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,5726,R_24,123,R_24,348,R_24,6197,R_24,0,R_24,1456,R_24,2110,R_24,CT,156,R_24,ES,435,R_24,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,1032,0,0,0,1452,4614,R_24,1032,R_24,3582,R_24,0,R_24,1686,R_24,1908,R_24,21,R_24,14,0,0,R_24,7,0,21,0,0,163,R_24,109,0,0,R_24,54,0,163,0,0,0,0,5,R_24,133,R_24,CT,36,R_24,ES,2025,03,1,00,00,00,-89.8388748,38.93159491,1783505,1.32,PLACE,263017,42,42,17119403801,171194038012026,1715,41180,0,E,98.49,POINTADDRESS
IL,IL0597,30723,WORTH PUBLIC LIBRARY DISTRICT,6917 WEST 111TH STREET,WORTH,60482,1889,6917 WEST 111TH STREET,WORTH,60482,1889,COOK,7084482855,ME,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,10974,R_24,10974,1,R_24,0,R_24,0,R_24,2.48,R_24,4.96,R_24,3.53,R_24,8.49,R_24,936058,R_24,26775,R_24,7499,R_24,3967,R_24,974299,R_24,471445,R_24,72524,R_24,543969,R_24,36474,R_24,16579,R_24,5399,R_24,58452,R_24,371879,R_24,974300,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,74625,R_24,25884,R_24,664,R_24,3229,R_24,29849,R_24,72,R_24,2948,R_24,15071,R_24,ES,1440,R_24,ES,2942,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,25640,R_24,411,R_24,3142,R_24,4376,R_24,231,R_24,65,71,4,R_24,91,0,220,11,0,3438,R_24,382,1897,80,R_24,1079,0,2552,886,0,0,0,14,R_24,4082,R_24,CT,1550,R_24,ES,2025,03,1,00,00,00,-87.79238897,41.69007874,1783518,1,PLACE,5182617,21,21,17031823101,170318231014011,1706,16980,0,E,98.49,POINTADDRESS
IL,IL0598,30570,RAYMOND A SAPP MEMORIAL TOWNSHIP LIBRARY,103 EAST MAIN STREET,WYANET,61379,4504,103 EAST MAIN STREET,WYANET,61379,4504,BUREAU,8156992342,ME,CI,SO,Y,CD1,N,04/01/2023,03/31/2024,1242,R_24,1242,1,R_24,0,R_24,0,R_24,0,R_24,0.55,R_24,0.85,R_24,1.4,R_24,54834,R_24,1832,R_24,0,R_24,4500,R_24,61166,R_24,-9,H_24,-9,H_24,-9,H_24,2251,R_24,375,R_24,219,R_24,2845,R_24,-9,H_24,51490,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,10139,R_24,144,R_24,1050,R_24,11336,R_24,3,R_24,1248,R_24,3415,R_24,CT,104,R_24,ES,648,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,2015,R_24,0,R_24,750,R_24,510,R_24,88,R_24,15,6,0,R_24,67,0,88,0,0,896,R_24,370,43,0,R_24,483,0,896,0,0,0,0,6,R_24,389,R_24,CT,75,R_24,ES,2025,03,1,00,00,00,-89.58329775,41.3652916,1701183635,0.998,COUNTY SUBDIVISION,32486,42,42,17011965500,170119655001027,1716,36837,1,E,98.49,POINTADDRESS
IL,IL0599,30724,WYOMING PUBLIC LIBRARY DISTRICT,119 NORTH SEVENTH STREET,WYOMING,61491,1307,119 NORTH SEVENTH STREET,WYOMING,61491,1307,STARK,3096952241,ME,LD,SO,Y,CD2,N,07/01/2023,06/30/2024,2052,R_24,2052,1,R_24,0,R_24,0,R_24,0,R_24,0.75,R_24,0.7,R_24,1.45,R_24,130325,R_24,3047,R_24,730,R_24,2050,R_24,136152,R_24,-9,H_24,-9,H_24,-9,H_24,13831,R_24,6225,R_24,2392,R_24,22448,R_24,-9,H_24,104950,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,14080,R_24,475,R_24,2096,R_24,16653,R_24,2,R_24,2030,R_24,14597,R_24,ES,177,R_24,ES,404,R_24,Y,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,17073,R_24,1220,R_24,4641,R_24,2392,R_24,74,R_24,29,15,9,R_24,18,3,64,10,0,1164,R_24,221,199,40,R_24,199,505,1068,96,0,0,0,3,R_24,922,R_24,CT,298,R_24,CT,2025,03,1,00,00,00,-89.77310176,41.06256111,1717575796,0.919,COUNTY SUBDIVISION,5272,42,42,17175951500,171759515001066,1716,37900,0,E,98.49,POINTADDRESS
IL,IL0600,30727,YORKVILLE PUBLIC LIBRARY,902 GAME FARM ROAD,YORKVILLE,60560,2105,902 GAME FARM ROAD,YORKVILLE,60560,2105,KENDALL,6305534354,ME,CI,SO,Y,PL1,N,05/01/2023,04/30/2024,21533,R_24,21533,1,R_24,0,R_24,0,R_24,0,R_24,5,R_24,5.5,R_24,10.5,R_24,1785977,R_24,45306,R_24,1500,R_24,59056,R_24,1891839,R_24,449556,R_24,172276,R_24,621832,R_24,43084,R_24,5437,R_24,3989,R_24,52510,R_24,1089077,R_24,1763419,R_24,0,R_24,0,R_24,0,R_24,169337,R_24,169337,R_24,70013,R_24,69751,R_24,4014,R_24,3359,R_24,79173,R_24,2049,R_24,2860,R_24,83802,R_24,CT,7800,R_24,ES,5764,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,89912,R_24,790,R_24,7544,R_24,16722,R_24,829,R_24,130,143,63,R_24,493,0,797,18,14,13126,R_24,3623,3976,731,R_24,4796,0,11537,1418,171,26,1582,30,R_24,3070,R_24,CT,8477,R_24,CT,2025,03,1,00,00,00,-88.45103448,41.65272135,1784038,1,PLACE,143171,21,21,17093890401,170938904012020,1714,16980,0,E,98.48,POINTADDRESS
IL,IL0601,30728,ZEIGLER PUBLIC LIBRARY,102 EAST MARYLAND STREET,ZEIGLER,62999,1279,102 EAST MARYLAND STREET,ZEIGLER,62999,1279,FRANKLIN,6185962041,ME,CI,SO,Y,PL1,N,07/01/2023,06/30/2024,1484,R_24,1484,1,R_24,0,R_24,0,R_24,0,R_24,0.75,R_24,0,R_24,0.75,R_24,10000,R_24,7003,R_24,2870,R_24,31,R_24,19904,R_24,-9,H_24,-9,H_24,-9,H_24,1482,R_24,338,R_24,0,R_24,1820,R_24,-9,H_24,30807,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,4598,R_24,0,R_24,1,R_24,4599,R_24,0,R_24,1095,R_24,2103,R_24,CT,0,R_24,CT,30,R_24,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,11,0,0,0,1,39,R_24,11,R_24,28,R_24,0,R_24,36,R_24,31,R_24,1,R_24,0,0,0,R_24,0,1,1,0,0,20,R_24,0,0,0,R_24,0,20,20,0,0,0,0,26,R_24,541,R_24,CT,4392,R_24,ES,2025,03,1,00,00,00,-89.05134588,37.89883417,1784155,1,PLACE,37033,42,42,17055040400,170550404004028,1712,-4,N,E,98.49,POINTADDRESS
IL,IL0602,30729,ZION-BENTON PUBLIC LIBRARY DISTRICT,2400 GABRIEL AVENUE,ZION,60099,2297,2400 GABRIEL AVENUE,ZION,60099,2297,LAKE,8478724680,ME,LD,SO,Y,MP1,N,07/01/2023,06/30/2024,42836,R_24,42836,1,R_24,0,R_24,0,R_24,7.19,R_24,8.13,R_24,19.48,R_24,27.61,R_24,3622172,R_24,440915,R_24,0,R_24,125594,R_24,4188681,R_24,1246530,R_24,176286,R_24,1422816,R_24,93838,R_24,66190,R_24,41871,R_24,201899,R_24,1305244,R_24,2929959,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,217698,R_24,72722,R_24,6310,R_24,17394,R_24,97002,R_24,576,R_24,3120,R_24,93213,R_24,CT,10818,R_24,CT,8290,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,126332,R_24,7574,R_24,15131,R_24,12205,R_24,830,R_24,84,39,269,R_24,415,23,815,13,2,9451,R_24,2099,911,1462,R_24,2584,2395,9259,148,44,1,32,38,R_24,4366,R_24,CT,8093,R_24,CT,2025,03,1,00,00,00,-87.839119,42.45103464,M,-1,MULTI-PLACE,718604,21,21,17097860302,170978603022016,1710,16980,0,E,98.48,POINTADDRESS
IL,IL0603,30673,VESPASIAN WARNER PUBLIC LIBRARY DISTRICT,310 NORTH QUINCY STREET,CLINTON,61727,1300,310 NORTH QUINCY STREET,CLINTON,61727,1300,DE WITT,2179355174,ME,LD,SO,Y,SU1,N,07/01/2023,06/30/2024,10688,R_24,10688,1,R_24,0,R_24,0,R_24,1,R_24,2,R_24,8.68,R_24,10.68,R_24,1012221,R_24,44869,R_24,0,R_24,131287,R_24,1188377,R_24,366207,R_24,73492,R_24,439699,R_24,21770,R_24,10850,R_24,5538,R_24,38158,R_24,341507,R_24,819364,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,212709,R_24,29711,R_24,869,R_24,9595,R_24,40580,R_24,405,R_24,2652,R_24,44368,R_24,CT,4287,R_24,CT,5605,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,48679,R_24,1414,R_24,12795,R_24,7382,R_24,230,R_24,86,58,18,R_24,0,68,213,17,0,5774,R_24,1699,2307,202,R_24,0,1566,4970,804,0,48,2171,6,R_24,2612,R_24,CT,733,R_24,CT,2025,03,1,00,00,00,-88.96173093,40.15498351,1710440,0.933,SCHOOL DISTRICT (UNIFIED),15319,32,32,17039971700,170399717002000,1715,-4,N,E,99.24,POINTADDRESS
IL,IL0604,30698,WEST UNION DISTRICT LIBRARY,209 WEST UNION STREET,WEST UNION,62477,1017,209 WEST UNION STREET,WEST UNION,62477,1017,CLARK,2172793556,ME,LD,SO,Y,CD1,N,07/01/2023,06/30/2024,901,R_24,901,1,R_24,0,R_24,0,R_24,0,R_24,0.63,R_24,0,R_24,0.63,R_24,26753,R_24,1329,R_24,0,R_24,20335,R_24,48417,R_24,-9,H_24,-9,H_24,-9,H_24,4782,R_24,375,R_24,835,R_24,5992,R_24,-9,H_24,51611,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,22083,R_24,1236,R_24,3115,R_24,26460,R_24,26,R_24,1253,R_24,6078,R_24,CT,1120,R_24,ES,216,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,5827,R_24,6,R_24,2125,R_24,1373,R_24,24,R_24,0,6,0,R_24,14,4,20,4,0,475,R_24,0,133,0,R_24,125,217,209,266,0,0,0,5,R_24,1500,R_24,ES,300,R_24,ES,2025,03,1,00,00,00,-87.66800689,39.21598815,1702383934,1.77,COUNTY SUBDIVISION,15076,42,42,17023060100,170230601006032,1712,-4,N,E,98.49,POINTADDRESS
IL,IL0606,30064,BRIGHTON MEMORIAL LIBRARY DISTRICT,110 NORTH MAIN STREET,BRIGHTON,62012,1034,110 NORTH MAIN STREET,BRIGHTON,62012,1034,MACOUPIN,6183728450,ME,LD,SO,Y,SU1,N,07/01/2023,06/30/2024,2260,R_24,2260,1,R_24,0,R_24,0,R_24,0,R_24,0.75,R_24,0.2,R_24,0.95,R_24,59009,R_24,3334,R_24,1457,R_24,13932,R_24,77732,R_24,-9,H_24,-9,H_24,-9,H_24,2570,R_24,750,R_24,121,R_24,3441,R_24,-9,H_24,85462,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,9548,R_24,12586,R_24,366,R_24,1819,R_24,15062,R_24,291,R_24,1560,R_24,6863,R_24,CT,1820,R_24,ES,472,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,16492,R_24,74,R_24,3873,R_24,10588,R_24,231,R_24,64,64,23,R_24,58,22,218,13,0,2216,R_24,521,521,94,R_24,444,636,1926,290,0,0,0,2,R_24,301,R_24,CT,730,R_24,CT,2025,03,1,00,00,00,-90.14117434,39.03964242,1731500,0.252,SCHOOL DISTRICT (UNIFIED),43895,41,41,17117956600,171179566003026,1713,41180,0,E,98.49,POINTADDRESS
IL,IL0607,30271,FARMERSVILLE-WAGGONER PUBLIC LIBRARY DISTRICT,210 SOUTH CLEVELAND STREET,FARMERSVILLE,62533,4404,210 SOUTH CLEVELAND STREET,FARMERSVILLE,62533,4404,MONTGOMERY,2172273711,ME,LD,SO,Y,MP1,N,07/01/2023,06/30/2024,1415,R_24,1415,1,R_24,0,R_24,0,R_24,0,R_24,1,R_24,0.15,R_24,1.15,R_24,100127,R_24,2087,R_24,0,R_24,7908,R_24,110122,R_24,-9,H_24,-9,H_24,-9,H_24,7584,R_24,607,R_24,2199,R_24,10390,R_24,-9,H_24,102375,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,26672,R_24,476,R_24,2780,R_24,29928,R_24,0,R_24,2236,R_24,2600,R_24,ES,0,R_24,CT,1163,R_24,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,599,0,0,0,8667,26559,R_24,599,R_24,25960,R_24,0,R_24,257,R_24,310,R_24,18,R_24,6,12,0,R_24,0,0,18,0,0,177,R_24,72,105,0,R_24,0,0,177,0,0,0,0,4,R_24,240,R_24,CT,0,R_24,CT,2025,03,1,00,00,00,-89.6515733,39.44196694,M,-1,MULTI-PLACE,27615,42,42,17135957500,171359575002051,1715,-4,N,E,98.49,POINTADDRESS
IL,IL0608,30409,LINCOLNWOOD PUBLIC LIBRARY DISTRICT,4000 WEST PRATT AVENUE,LINCOLNWOOD,60712,3531,4000 WEST PRATT AVENUE,LINCOLNWOOD,60712,3531,COOK,8476775277,ME,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,13469,R_24,13469,1,R_24,0,R_24,0,R_24,12.19,R_24,12.19,R_24,9.78,R_24,21.97,R_24,3742239,R_24,19868,R_24,0,R_24,3500,R_24,3765607,R_24,1201126,R_24,338139,R_24,1539265,R_24,104604,R_24,107374,R_24,58135,R_24,270113,R_24,768557,R_24,2577935,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,12500,R_24,45664,R_24,2720,R_24,9857,R_24,58448,R_24,207,R_24,3378,R_24,88963,R_24,CT,7540,R_24,CT,5666,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,134699,R_24,1877,R_24,251,R_24,86,R_24,1015,R_24,297,79,236,R_24,342,61,964,48,3,17588,R_24,8458,852,1605,R_24,3400,3273,15187,2363,38,1,17,31,R_24,13276,R_24,CT,-1,U_24,ES,2025,03,1,00,00,00,-87.72917936,42.00455099,1743744,1,PLACE,5182617,21,21,17031808001,170318080012023,1709,16980,0,E,98.49,POINTADDRESS
IL,IL0609,30450,MELROSE PARK PUBLIC LIBRARY,801 NORTH BROADWAY AVE.,MELROSE PARK,60160,3779,801 BROADWAY AVENUE,MELROSE PARK,60160,3779,COOK,7086497400,ME,CI,SO,Y,PL1,N,01/01/2023,12/31/2023,24796,R_24,24796,1,R_24,0,R_24,0,R_24,2,R_24,3,R_24,7,R_24,10,R_24,912000,R_24,36574,R_24,5994,R_24,3201,R_24,957769,R_24,350781,R_24,195720,R_24,546501,R_24,23000,R_24,25000,R_24,3500,R_24,51500,R_24,203386,R_24,801387,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,21627,R_24,368,R_24,2005,R_24,24121,R_24,121,R_24,2192,R_24,47664,R_24,CT,7680,R_24,CT,6350,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,24648,R_24,356,R_24,4976,R_24,32236,R_24,69,R_24,22,17,6,R_24,16,8,68,1,0,1084,R_24,181,256,18,R_24,135,494,859,225,0,145,4659,22,R_24,3361,R_24,CT,2109,R_24,CT,2025,03,1,00,00,00,-87.85659787,41.89434819,1748242,1,PLACE,5182617,21,21,17031816402,170318164022027,1704,16980,0,E,97.53,POINTADDRESS
IL,IL0610,30618,SMITHTON PUBLIC LIBRARY DISTRICT,109 SOUTH MAIN STREET,SMITHTON,62285,1707,109 SOUTH MAIN STREET,SMITHTON,62285,1707,ST. CLAIR,6182338057,ME,LD,SO,Y,PL2,N,07/01/2023,06/30/2024,5225,R_24,5225,1,R_24,0,R_24,0,R_24,1,R_24,1.65,R_24,1.98,R_24,3.63,R_24,258790,R_24,12188,R_24,0,R_24,11328,R_24,282306,R_24,154551,R_24,5292,R_24,159843,R_24,15874,R_24,9102,R_24,2364,R_24,27340,R_24,82255,R_24,269438,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,15498,R_24,1076,R_24,1826,R_24,18512,R_24,112,R_24,3050,R_24,19433,R_24,CT,1350,R_24,ES,1083,R_24,Y,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,22304,R_24,383,R_24,5712,R_24,8752,R_24,156,R_24,70,39,11,R_24,31,5,112,44,0,1627,R_24,1036,277,49,R_24,119,146,1040,587,0,0,0,5,R_24,707,R_24,CT,1473,R_24,ES,2025,03,1,00,00,00,-89.99221812,38.40764625,1770252,1.304,PLACE,251149,42,42,17163503906,171635039063077,1712,41180,0,E,99.3,POINTADDRESS
IL,IL0612,30287,FOUR STAR PUBLIC LIBRARY DISTRICT,132 WEST SOUTH STREET,MENDON,62351,M,132 WEST SOUTH STREET,MENDON,62351,M,ADAMS,2179362131,ME,LD,SO,Y,SU1,N,07/01/2023,06/30/2024,4337,R_24,4337,1,R_24,0,R_24,0,R_24,0,R_24,0.68,R_24,2.15,R_24,2.83,R_24,172069,R_24,6397,R_24,20026,R_24,8158,R_24,206650,R_24,90539,R_24,12286,R_24,102825,R_24,8890,R_24,6630,R_24,0,R_24,15520,R_24,89506,R_24,207851,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,14044,R_24,19074,R_24,150,R_24,369,R_24,19602,R_24,9,R_24,1872,R_24,7716,R_24,CT,833,R_24,CT,876,R_24,N,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,-1,-1,-1,-1,-1,-1,U_24,-1,U_24,8427,R_24,0,R_24,1467,R_24,939,R_24,79,R_24,36,32,1,R_24,10,0,76,3,0,1181,R_24,641,445,30,R_24,65,0,1048,133,0,0,0,6,R_24,312,R_24,ES,145,R_24,ES,2025,03,1,00,00,00,-91.28428921,40.08866942,1725590,1.001,SCHOOL DISTRICT (UNIFIED),64109,42,42,17001010100,170010101001010,1715,39500,1,E,98.49,STREETADDRESS
